fixed acidity,citric acid,residual sugar,free sulfur dioxide,total sulfur dioxide,density,volatile acidity,chlorides,sulphates,pH,alcohol,quality_label,type
7.1424039138652375,0.29370814320317085,1.901973938087199,25.536482099603642,73.90729641992073,0.9888964892506056,0.3831159617770111,0.03311244296095126,0.34721889259762184,2.9794677518166472,12.990729641992074,2,white
5.885023557342327,0.22850235573423272,6.253383023645869,31.68116165996627,158.46860276661045,0.9915898069051312,0.3729952885315345,0.04748791225349073,0.4989372055332209,3.3640580829983135,12.334058082998313,2,white
6.842504614393318,0.2993738464016703,7.388803065523165,33.850092287866374,121.21252307196659,0.9918705119974226,0.22,0.03487476928033407,0.3793738464016704,3.028500922878664,12.027513843179957,2,white
6.228795684884566,0.37151524335158315,7.8999696939775665,69.39390265936674,170.75762167579157,0.9932181707978099,0.3024237832420843,0.03122728650273747,0.42651675865270483,3.394998484698878,11.768185950821241,2,white
7.3815675572879025,0.2595762137490966,7.920551373966614,32.97881068745483,161.8368648854242,0.9949201275877156,0.18957621374909664,0.10811232594851139,0.37836864885424193,3.1846821603118225,10.530508091660645,2,white
6.6,0.33860627581421826,1.185574896743127,27.855748967431268,91.28850206513746,0.9894860904704106,0.23273866223165787,0.02629338067912802,0.3827874483715635,3.242836234511469,12.857700413027493,2,white
5.546568321371687,0.2856678959828539,3.872029314941904,59.66789598285391,132.8014751794247,0.9896299631205144,0.26983763593998866,0.031101106384568523,0.4742952245315287,3.293970496411506,12.616605200857304,2,white
6.2,0.24,6.1,19.0,86.0,0.98934,0.37,0.032,0.26,3.04,13.4,2,white
7.293765893413852,0.2405343519930984,8.06882946706926,31.97328240034508,161.92875306758688,0.995047404528421,0.1705343519930984,0.12045674214034996,0.3809796453206804,3.170534351993098,10.416030559792953,2,white
7.3,0.27,13.9,45.0,155.0,0.99807,0.19,0.057,0.41,2.94,8.8,2,white
6.533467796466171,0.3644623728621561,0.9115593215539028,32.2231186431078,110.33064407067658,0.9894847044065013,0.3377284746290707,0.03545027118020074,0.498884406784461,3.112231186431078,12.178091525087732,2,white
7.0,0.32,10.052033730935209,36.99096119584352,131.01807760831298,0.9935199096119584,0.36,0.045,0.33,3.09,11.699548059792175,2,white
5.768112452426646,0.4268621134631245,9.31121812558287,50.13520754044409,127.54591698382237,0.9934792824214972,0.17270415080888185,0.03295662642720064,0.4103828675075337,3.1208166032355273,11.044899619413165,2,white
6.893992987675439,0.27480060105639087,6.069964938377199,30.25996994718046,157.35991985914788,0.9929571633355602,0.2048006010563909,0.08561938892600261,0.4438011019367166,3.204800601056391,11.444018031691726,2,white
7.3,0.27,13.9,45.0,155.0,0.99807,0.19,0.057,0.41,2.94,8.8,2,white
7.3,0.29815284343281034,5.192357828359482,31.030785942786494,169.2691054291013,0.9930301122689934,0.20876856228854024,0.0788391885112125,0.3896921405721351,3.2087685622885402,11.12691054291013,2,white
5.982776118600466,0.31738891259142193,2.1222174817156176,37.477782518284386,94.21667377742658,0.9896688869926863,0.22305543704289044,0.04108336888713286,0.8564452029255011,3.227388912591422,12.452221748171562,2,white
6.0215162131853965,0.3473838737728465,1.6486064852741584,41.99070990182772,150.0,0.9909207248005666,0.1954180544177525,0.02945819455822475,0.664767747545693,3.3972909727911236,11.756967573629208,2,white
6.9022824503705085,0.3065905849876497,6.644293874073728,32.65905849876497,121.17047075061751,0.9921418544813833,0.25068473511115263,0.0381932952543226,0.4087517825679266,3.067731810172904,11.763623399505988,2,white
7.1,0.49,3.836771023025569,29.858066728121695,112.23871115208114,0.9911754821751066,0.2676128884791887,0.035425799815634915,0.48090310783350954,3.3852257769583773,12.633548903228396,2,white
6.325361901695402,0.29253619016954024,5.285940944408045,57.35217141017241,134.59131435931036,0.9910960857050862,0.22140590555919548,0.031352171410172415,0.5507099029833331,3.173521714101724,12.319710478643678,2,white
7.084296473778012,0.46958541591141534,5.9189695297864375,27.05778842668071,111.15703526221988,0.9921917083182283,0.27371858951120476,0.03990075316446083,0.5485929475560236,3.375452242311626,12.262814104887951,2,white
6.964883749712463,0.2917558125143768,9.738139995399408,40.824418748562316,97.82441874856231,0.9951755875899473,0.13492440637220324,0.03794651249137389,0.3993139376581454,3.194389531285942,10.04581375201276,2,white
6.502691073454475,0.271892357061821,3.8892357061820992,28.0,81.8107642938179,0.990676198074589,0.3589149649745216,0.05210850350254784,0.5397308926545525,3.2967535005672532,12.416232497163735,2,white
6.889107840686519,0.26952490230388737,2.109501953922253,26.10892159313481,87.84356863725392,0.9893496868712247,0.3993858817647645,0.03156431362746076,0.4053070591176177,3.074970981960628,12.978215681373038,2,white
7.214957086146665,0.37504291385333505,1.8551287415600053,29.85042913853335,115.87392715366663,0.9911046996030266,0.23126072846333376,0.03314957086146665,0.46598283445866595,3.3297650198486672,11.807907681606682,2,white
5.4,0.16,2.7,34.0,128.0,0.98856,0.53,0.036,0.53,3.2,13.2,2,white
6.931352858927907,0.31799539141300304,7.111306773057938,32.714450306678465,121.17132981599292,0.9920592560786009,0.22285549693321538,0.03688578012267139,0.39399769570650156,3.030279788959575,11.814335092003539,2,white
6.9,0.28,4.4,14.0,107.0,0.99347,0.15,0.029,0.46,3.24,10.4,2,white
6.94561470509984,0.29280735254992,9.5061470509984,37.0,129.3684411529952,0.9935635082359201,0.30017617560982396,0.041736882305990396,0.335438529490016,3.187893530820288,11.48245882039936,2,white
6.196698032526808,0.20979362703292553,2.202063729670745,34.0,128.99587254065852,0.9905218689050973,0.40551593241768624,0.03898761762197553,0.5150619118901224,3.314525342175729,11.955159324176861,2,white
5.643001550667101,0.1452128682834366,1.4830627907500815,42.446248061666125,119.83062790750081,0.9903967534890009,0.3901623255499511,0.0395993875991702,0.37153139537504076,3.390456356608363,11.656998449332898,2,white
7.2336120581397925,0.29323577965107267,14.099163825580623,45.33193970930104,153.34030145349482,0.9970509450924459,0.2331521622091349,0.05102508523258133,0.4398745738370934,3.0860534720924564,10.02817692441384,2,white
6.755433010158622,0.27114174746034436,2.3880310711103583,28.222834949206888,84.33700969524132,0.9909639603901266,0.4310314566031047,0.03709763111744849,0.4944015535555179,3.3532598060951733,12.089133979682755,2,white
5.7616627908403935,0.27383372091596064,1.5531947674299673,14.872209302801313,69.29715116540723,0.9899278598837662,0.30477674422410506,0.026127790697198686,0.42811395338371105,3.365527325598046,11.9,2,white
6.344179542798469,0.34035828466518997,4.769552477890073,34.15223761054963,100.9492541298168,0.9911644778908717,0.3189850825963358,0.029949254129816787,0.5878209911560295,3.3569552477890072,12.464477890871752,2,white
5.6433581441597775,0.3687176735707075,2.617711615573927,23.216790720798887,125.78320927920112,0.9904186892858301,0.2695572096106518,0.034389302402662955,0.3717711615573927,3.4096032543494035,12.382288384426074,2,white
6.489122652247527,0.4285614363974006,7.626314918892337,32.44561326123763,130.52982320716586,0.9930529823207166,0.2705964641433172,0.034782453044950534,0.34915790054071777,3.2943509391009895,11.408420994592824,2,white
6.534312399451256,0.3485780998628139,1.5142190013718613,43.34312399451255,147.82843800274372,0.9915945925936894,0.1937249597805022,0.04,0.5882843800274372,3.32,11.174032205213072,2,white
5.440221400437749,0.32399446498905626,1.5399446498905627,13.300276750547186,63.80442800875498,0.9900803044256019,0.16250691876367965,0.03040221400437749,0.7619280448577316,3.3120110700218874,11.659778599562252,2,white
6.727086682731385,0.2782283293171536,2.1896067791197003,28.36456658634307,85.18739951805843,0.990851992396789,0.41260634377540073,0.033979535100452436,0.484480338955985,3.3362520096388315,12.14582663453723,2,white
7.3,0.27,13.9,45.0,155.0,0.99807,0.19,0.057,0.41,2.94,8.8,2,white
5.2,0.04,1.4,43.0,119.0,0.9894,0.44,0.036,0.33,3.36,12.1,2,white
6.104684895091126,0.4182552517484812,5.002261864827872,69.53473379959499,178.11631655010126,0.9913767366899797,0.2570920862474687,0.02740710792535438,0.42035539626771906,3.381970934734306,12.317447482515188,2,white
5.8876349347681955,0.3750539739072781,3.2897938910593196,84.60745848013461,173.5053973907278,0.990810083407533,0.20943572064568788,0.037112855870862424,0.6809126630795119,3.3887634934768194,12.019087336920489,2,white
7.1,0.49,4.191677259141899,29.61045772618007,112.07363848412005,0.9913653157432619,0.26926361515879954,0.03616862682145979,0.49410892127039624,3.388527230317599,12.575773469442016,2,white
6.474289067198018,0.3116192711465346,5.203830758920783,57.95240889331682,127.58096355732673,0.9914758213707664,0.1709518221336636,0.03153337245064355,0.6974289067198018,3.2402843731207924,12.267614577069308,2,white
7.0636614448782735,0.48273228897565473,6.633241368779664,28.242257034144842,110.87887148292758,0.9924837166236105,0.28,0.039667586312203365,0.5812112851707242,3.370027589366101,12.236338555121726,2,white
6.013858339866906,0.18408079738551766,8.211838405228965,33.67757607843447,163.11838405228966,0.9932458501542449,0.38249296993503296,0.07123190967311072,0.45269496339882703,3.3713091294121362,11.57430325490413,2,white
5.379826941726072,0.41703172735022026,3.3204614887304764,21.899134708630356,127.10086529136964,0.991358617241177,0.2519884627817381,0.029997115695434524,0.4420461488730476,3.493054801786744,11.679538511269524,2,white
6.468798928430666,0.2912793570583996,4.036815001970676,21.80809644124006,141.4399464215333,0.9906848959663831,0.3956788212737326,0.04880809644124006,0.38992171451093444,3.187441285883201,12.124804286277335,2,white
7.600909124458726,0.35336363748195754,6.358484956589228,35.34545499278301,159.6727274963915,0.9937460606657044,0.2922121208393475,0.04045151541245676,0.4629090752525946,3.2577878791606523,11.443333292328223,2,white
7.296177338477716,0.24032765670190998,8.080886692388583,31.9836171649045,161.95631243974535,0.9950600129411834,0.17032765670191,0.12066688235305817,0.38060070395350165,3.17032765670191,10.4098297010573,2,white
7.126191266263244,0.327527490759921,2.2243585489351765,35.7527490759921,103.0,0.9914638287200629,0.3299266913068773,0.043483505544047396,0.5026557809728858,3.264945018480158,11.598533826137546,2,white
7.394800784938447,0.26275218838522724,7.8914382731354165,33.137609419261366,161.81039843012312,0.9948941904615206,0.19275218838522726,0.10602147597972539,0.37810398430123104,3.1870641412889205,10.551681255901515,2,white
6.401362243842069,0.24789102049263448,14.450681121921034,19.605448975368276,96.2959132684738,0.99454125882633,0.3122452038915724,0.04632315814531517,0.3078910204926345,3.0797275512315863,11.5,2,white
6.325376360646097,0.29015054425843867,6.789569983553532,16.492472787078064,84.11935459030855,0.9916343873998236,0.2759677295154275,0.029492472787078068,0.4417957229368402,3.0964193622907437,11.832795491923791,2,white
6.466654467172776,0.34666910656544486,1.6666910656544482,43.0,148.66691065654447,0.9915334553282722,0.16999634015183276,0.03799926803036655,0.623345532827224,3.353345532827224,11.33327233586388,2,white
5.856340839529322,0.3940852098823306,2.17370095466692,24.417877860390966,73.85446946509774,0.9890625363358116,0.3507067555763902,0.03759147901176694,0.34990643127842097,3.238357557207819,12.857276526745114,2,white
6.506052783542514,0.34151319588562856,1.5848680411437148,43.06052783542514,147.96973608228743,0.9912696070107389,0.18242111341700565,0.04,0.5896973608228743,3.32,11.442498556346116,2,white
6.171287904138488,0.5538611018158874,5.190101077702637,35.7623736528717,114.2376263471283,0.9909392083472762,0.31237626347128294,0.03935643952069244,0.5655441796663971,3.260791652723831,12.288118682643585,2,white
6.731762954549721,0.4004711136350837,7.790805840952182,39.82826681810502,136.0729481818011,0.991536504827304,0.4029179272720446,0.0283693031820827,0.32463525909099444,3.1114589636360224,12.351063727260781,2,white
6.154450405688738,0.47121079234660435,5.812107923466044,31.170810978667234,128.0,0.9925585871501503,0.23765046779561405,0.029398558950223544,0.3696792887911432,3.398043231493294,11.408180286489248,2,white
6.282295487540646,0.1977045124593541,3.641636099674833,22.82295487540646,108.29181950162584,0.9899710867529796,0.38698413380283964,0.02682295487540646,0.5577045124593542,3.276263755146325,12.853113537378063,2,white
7.0703269584979385,0.4840653916995877,6.608801152174226,28.19782027668041,110.9010898616598,0.9925050462671934,0.28,0.03991198847825774,0.580989101383402,3.377359654347732,12.22967304150206,2,white
6.831702276542408,0.32268091061696313,7.438938701220934,34.26809106169632,122.26809106169631,0.9917092763575321,0.26438318715937104,0.03731702276542408,0.3678084064203145,3.0136595446915186,12.05851138271204,2,white
6.7427037869614015,0.3270815147845606,7.214950256500594,6.857654043461995,80.28827021730997,0.9923464094991082,0.31558648913450127,0.039291848521543944,0.47427037869614014,3.04569383826152,11.556580552191805,2,white
6.308233858665674,0.4845883070667163,6.119057244532241,30.350596848005956,127.78353228266865,0.9928216467717331,0.22432935434662699,0.028783532282668653,0.3578353228266865,3.3677887951203873,11.278353228266866,2,white
6.126386732367463,0.2790798341545933,4.49323482753541,21.815966830918658,104.72395024637798,0.9890404872971978,0.29564281937191417,0.0266441160917847,0.6059538637199516,3.002083980289761,13.127604975362202,2,white
6.4521745350090125,0.3617391511669671,1.8069566046678682,43.24348116337539,150.0695660466787,0.9922417396280072,0.1545217930341144,0.03434783023339342,0.6830433953321317,3.42104349070018,10.989565092998198,2,white
7.3,0.27,13.9,45.0,155.0,0.99807,0.19,0.057,0.41,2.94,8.8,2,white
7.3,0.27,13.9,45.0,155.0,0.99807,0.19,0.057,0.41,2.94,8.8,2,white
6.662428872242155,0.2683238496322874,10.675711277578447,33.04048120403592,110.62428872242155,0.9926808031274843,0.45421882702241934,0.028375711277578448,0.6967615036771262,3.2117330525739884,12.77514225551569,2,white
6.467551847213751,0.23696762805267538,3.6005311083282505,24.005311083282507,109.0,0.9903207435516596,0.4502124433313003,0.029345725860992516,0.550053110832825,3.3131917044457997,12.76648963055725,2,white
6.9786119824872115,0.26534700437819714,8.954037798602931,36.572239649744226,121.89305991243606,0.9922243911544668,0.22,0.028069400875639427,0.34534700437819715,3.0557223964974423,12.435835947461634,2,white
6.8,0.43,7.6,30.0,110.0,0.99164,0.28,0.03,0.59,3.08,12.5,2,white
7.0,0.32,10.05,37.0,131.0,0.99352,0.36,0.045,0.33,3.09,11.7,2,white
8.193662230091736,0.35651422655045484,1.003168884954132,16.93662230091736,92.77817805321077,0.9905949297840734,0.36239467611008325,0.03396831115045868,0.32221821946789236,3.0380986690275207,11.68415557522934,2,white
6.274549246660684,0.4446272537666966,5.573006256990128,23.149098493321368,126.92545075333932,0.9925372746233303,0.2507454924666068,0.027,0.40940880650044875,3.2652444496349187,11.146272537666965,2,white
6.420743383736713,0.44309203095594846,7.241681533519011,32.10371691868357,129.93150460769624,0.9929931504607696,0.2586300921539248,0.03341486767473426,0.3517221231098733,3.3217026465053148,11.382778768901268,2,white
6.180707230575729,0.3898821282373784,4.055520873020379,63.675246929849465,180.40942974100972,0.991159057025899,0.2298821282373784,0.02940942974100973,0.47228289223029185,3.384941064118689,12.330117871762623,2,white
7.961182045897847,0.44925453027347684,13.405910229489237,42.074546972652314,144.0745469726523,1.0003223640917958,0.17462726513673843,0.047910008349587745,0.7546272651367384,3.2614909394530462,8.661182045897847,2,white
